sid,best_status,best_frequency_per_day,baseline_days,tolerance_per_day,frozen_best_candidate_matches_dominant,frozen_best_candidate_matches_any_mode,matches_yearly_alias_dominant,matches_yearly_alias_any_mode,matches_kepler_nyquist_reflection_dominant,matches_kepler_nyquist_reflection_any_mode,analysis_status,prespecified,interval
9000000000007367559,confirmed,0.8533442283922735,2764.6522018960677,0.0005425637260886785,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007368165,candidate,1.407699660241594,2764.6522265495732,0.0005425637212504216,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007368401,confirmed,1.9689637365141277,2764.652237647213,0.0005425637190725069,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007369010,confirmed,1.9689275472392564,2764.652263427619,0.0005425637140130955,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007369254,confirmed,1.9689275404271576,2764.6522729927674,0.0005425637121359327,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007372766,not_detected,1.003561963189192,2764.6524098850787,0.0005425636852707832,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007376229,not_detected,1265.3503744708696,2167.0115507449955,0.0006921975101998491,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007382099,not_detected,1.0025502054130182,2761.65720684221,0.0005431521320907023,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007385086,candidate,1.005591824281674,2761.6572976652533,0.0005431521142279756,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007418489,confirmed,1.968959419739148,2762.728345473297,0.0005429415463368793,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007422028,confirmed,0.0338433537273206,2762.728562699165,0.0005429415036468553,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007423169,confirmed,1.0088071398600282,2764.651329080574,0.0005425638973790041,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007427475,confirmed,0.0338559839109608,2764.6515973708592,0.0005425638447269365,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007428374,confirmed,0.0339283250434576,2764.6516555077396,0.0005425638333175537,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007432408,confirmed,0.9661614193748956,2764.651896086056,0.0005425637861039809,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007432616,confirmed,0.9661614156632492,2764.6519067068584,0.0005425637840196451,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007434171,confirmed,0.9915171988202328,2764.6519931894727,0.0005425637670474061,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007434540,not_detected,0.0027128188150575,2764.652013754472,0.0005425637630115189,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007434974,candidate,6.821690306490209,2764.6520367623307,0.0005425637584962201,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007447890,candidate,0.2058125124700743,2764.6521252333187,0.0005425637411337638,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007448230,confirmed,0.9973044927866356,2764.652139785234,0.0005425637382779464,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007451573,confirmed,1.9689275384698524,2764.6522757411003,0.0005425637115965717,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007454817,confirmed,1.0054790252923584,2764.6523995781317,0.0005425636872935239,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007454999,candidate,1.0055151937973514,2764.652406197507,0.0005425636859944699,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007455752,confirmed,1.8722064081201617,2764.6524323122576,0.0005425636808694441,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007460478,not_detected,2.533808411005415,2764.652595505584,0.0005425636488427178,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007461436,confirmed,1.0124237575401598,2764.652626090683,0.0005425636428403858,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007463186,confirmed,0.966197317171233,2764.652677592356,0.0005425636327331721,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007466729,candidate,0.9972272966772382,2761.6572562507354,0.0005431521223732235,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007467076,not_detected,1.0027674447378367,2761.657266131137,0.0005431521204299841,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007468196,confirmed,1.3658103064514853,2761.6572976373136,0.0005431521142334706,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007503852,confirmed,0.0338777513877495,2771.7305946685374,0.000541178137184498,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007504986,not_detected,1.002983453044705,2771.7306716884486,0.0005411781221464236,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007513175,confirmed,0.9661614626207508,2764.651772338897,0.0005425638103894,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007514484,confirmed,1.9688916737573396,2764.651845782995,0.0005425637959759722,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007515151,confirmed,0.0338198094781844,2764.651884284336,0.000542563788420072,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007515825,confirmed,0.9661252392291269,2764.651922489051,0.0005425637809223851,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007517640,candidate,1.0144495507842917,2764.652020232752,0.0005425637617401546,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007529379,not_detected,2.996724287134917,2764.652068783063,0.0005425637522121422,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007529779,not_detected,1.002766320287361,2764.652086844668,0.0005425637486675471,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007530292,candidate,0.9672103016418584,2764.6521087097935,0.0005425637443765101,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007530488,not_detected,1.305118997874143,2764.6521166861057,0.0005425637428111566,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007530869,candidate,0.967391148086344,2764.652131963987,0.0005425637398128682,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007531200,not_detected,0.0026404768537099,2764.6521459724754,0.0005425637370636985,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007532067,not_detected,989.173387591594,2167.0115721062757,0.0006921975033765238,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007532655,not_detected,1.0022960567138244,2764.6522017507814,0.000542563726117191,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007532757,not_detected,0.9996917493037624,2764.6522059673443,0.0005425637252896894,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007532772,not_detected,13.314622328656148,2764.652206527535,0.0005425637251797519,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007541441,not_detected,2.0024939650777704,2764.652526573278,0.0005425636623706976,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007542493,not_detected,1.00218741368709,2764.6525611476973,0.0005425636555854603,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007548583,confirmed,0.0363549824437568,2761.657226910349,0.0005431521281437778,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007587086,confirmed,4.013779237935555,2764.651302971877,0.0005425639025028461,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007592231,confirmed,0.9963642231361548,2764.6516565294005,0.0005425638331170524,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007594431,not_detected,1.8984359238153887,2142.1318196649663,0.0007002370191366669,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007601669,confirmed,0.0338921473168948,2764.6522105517797,0.0005425637243899928,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007601857,confirmed,0.033855976276167,2764.6522208219394,0.0005425637223744713,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007602830,confirmed,0.0338921466366823,2764.652266038116,0.0005425637135007849,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007609508,candidate,0.2892226492451137,2764.6520840846933,0.0005425637492091929,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007609547,not_detected,0.1264535244033576,2764.652085811831,0.0005425637488702417,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007610116,candidate,0.9973406742179428,2764.6521106362343,0.0005425637439984456,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007612505,not_detected,0.99640019263044,2764.652215419337,0.0005425637234347333,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007613252,confirmed,1.9689637307618255,2764.652245724108,0.0005425637174874141,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007613432,not_detected,30.935029858219725,2764.652253189124,0.0005425637160224027,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007616919,confirmed,1.0054790298594032,2764.652387020644,0.000542563689757934,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007618347,candidate,0.8872362987983182,2764.652441882994,0.0005425636789911848,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007619120,confirmed,3.0037771795071744,2764.6524704480544,0.0005425636733852852,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007620212,confirmed,2.001010970114716,2764.6525094676763,0.0005425636657276757,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007620695,confirmed,1052.588604262031,2167.0115639665164,0.0006921975059765658,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007628505,not_detected,0.7240579872507873,2761.6572639332153,0.0005431521208622629,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007658796,not_detected,1.0030302707417338,2762.728185611777,0.0005429415777534557,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007659703,confirmed,0.9661826033699906,2762.7282779566012,0.0005429415596055093,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007660053,not_detected,1.0029940283859,2762.7283130083233,0.0005429415527170155,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007660284,confirmed,0.0338795525780943,2762.72833840549,0.0005429415477258708,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007661935,not_detected,1.002583621417035,2770.741453040857,0.0005413713352264489,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007667407,confirmed,1.0115921995938233,2764.6516067669727,0.000542563842882946,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007668077,confirmed,1.9963455398505416,2764.651654649526,0.0005425638334859784,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007669231,candidate,4.281696615289742,2764.651740557514,0.0005425638166265068,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007671028,confirmed,0.9661614336231062,2764.651855315082,0.0005425637941052972,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007671654,confirmed,0.0338921511739771,2764.651895921678,0.0005425637861362401,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007672492,confirmed,0.6911900788032955,2764.6519511803053,0.0005425637752917177,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007673401,confirmed,0.9838489581501892,2764.652010318823,0.000542563763685766,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007677758,candidate,1116.985354550387,2142.134558576159,0.0007002361238208233,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007679484,candidate,0.0338198039703145,2764.652334533632,0.0005425637000585227,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007679706,confirmed,978.0624745141218,2764.6528088669293,0.0005425636069705125,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007685306,not_detected,0.0026404768695202,2764.6521294186823,0.000542563740312385,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007686901,confirmed,2.0041218908133476,2764.6522027417086,0.0005425637259227213,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007687468,not_detected,1.9689637425072,2764.652229232248,0.0005425637207239459,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007691244,confirmed,1.005515197398345,2764.6523962966166,0.0005425636879375221,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007697355,not_detected,40.21861480150003,2764.6526502412744,0.0005425636381008273,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007699478,candidate,2.000501725156474,2761.65720355371,0.0005431521327374718,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007699528,not_detected,2.0023846512841685,2761.6572052994743,0.0005431521323941216,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007701322,candidate,1.662697274372141,2761.65726063028,0.0005431521215118715,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007728930,confirmed,0.0338192716711713,2761.738954881672,0.0005431360546761988,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007729800,confirmed,0.9661303822690694,2761.7390457522124,0.0005431360368051886,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007730463,not_detected,1.002678711376746,2212.074490895029,0.0006780965135550584,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007732414,not_detected,1.0026197290509908,2770.74140824005,0.0005413713439800167,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007739881,candidate,3.878607896379223,2764.65172208054,0.0005425638202526191,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007740149,not_detected,2.003000926654559,2764.6517414492555,0.0005425638164515022,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007741001,not_detected,1277.8602697702654,2142.1318345880136,0.0007002370142585029,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007742133,confirmed,2.036639783028853,2764.651877528522,0.0005425637897459026,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007742409,confirmed,0.0338921511573194,2764.651897280477,0.0005425637858695754,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007747323,confirmed,0.0338559765113208,2764.652201619465,0.0005425637261429619,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007748506,confirmed,0.0338559757698139,2764.6522621703334,0.0005425637142598382,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007749606,candidate,0.9661974447960158,2764.652312410064,0.0005425637044002784,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007750108,confirmed,0.9661611033356792,2764.6528004263528,0.0005425636086269772,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007750402,missing,,,,unscored,unscored,,,,,postlaunch_descriptive,False,none
9000000000007751325,not_detected,1.0025851851597296,2764.6528604533523,0.0005425635968466679,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007756660,candidate,1082.4751455098035,2167.011582397856,0.0006921975000891366,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007758250,not_detected,3.971674917794803,2764.65225056652,0.0005425637165370896,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007762396,candidate,1.9999982416478164,2764.652430616319,0.0005425636812022724,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007762498,not_detected,1.0027661938578647,2764.6524354140274,0.000542563680260721,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007764226,confirmed,0.5304825822353796,2764.652505309321,0.0005425636665437538,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007765219,confirmed,37.10215542198762,2167.0115680759773,0.0006921975046639016,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007767894,missing,,,,unscored,unscored,,,,,postlaunch_descriptive,False,none
9000000000007768197,not_detected,1.00001712055504,2764.6526676118374,0.0005425636346918509,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007768390,not_detected,941.2034828120792,2752.628012553323,0.0005449337844268351,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007768554,not_detected,0.0061128835855616,2764.6526820692234,0.000542563631854586,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007769255,not_detected,10.23528196428501,2764.652708028909,0.0005425636267599927,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007770608,confirmed,1.9689633688792796,2764.652753849048,0.0005425636177677817,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007777528,candidate,0.96616103906475,2764.652984336484,0.0005425635725345832,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007778667,confirmed,0.9661610262902726,2764.6530208904296,0.0005425635653608659,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007779986,not_detected,1.000214641464352,2764.7065793313086,0.0005425530547125188,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007803053,not_detected,1.002550502985894,2771.7306925924495,0.0005411781180649348,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007808780,confirmed,4.876382774570298,2764.6517148539424,0.0005425638216708413,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007809263,not_detected,4.011029597587833,2764.651750929188,0.0005425638145910624,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007809285,not_detected,1.0054069188337509,2764.651752371341,0.0005425638143080394,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007812616,confirmed,0.9661613904036166,2764.651978986803,0.0005425637698346842,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007812892,candidate,1.6508768564220373,2764.6519982670434,0.0005425637660509314,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007818959,confirmed,859.6860230228145,2764.6523171979934,0.000542563703460646,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007819825,candidate,2.508814106054717,2764.652822726406,0.0005425636042505876,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007820945,confirmed,0.9661610773976236,2764.6528746476397,0.0005425635940610366,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007821038,candidate,0.966161076072478,2764.6528784395196,0.0005425635933168796,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007827121,candidate,3.9717111227130335,2764.652226896957,0.0005425637211822474,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007829917,not_detected,1.0055152136424474,2764.6523516336456,0.0005425636967026408,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007832829,not_detected,0.002748989271942,2764.6524770287797,0.0005425636720938164,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007834441,not_detected,15.154372215476554,2167.011574815493,0.0006921975025111323,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007836104,confirmed,1.9689273001986456,2764.6526103075594,0.000542563645937827,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007838214,candidate,2.004013020739543,2764.6526956972666,0.0005425636291800799,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007840642,confirmed,0.9661249385925816,2764.652782787103,0.000542563612088683,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007842290,not_detected,2.0029639631054534,2764.6528354980983,0.0005425636017441409,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007870228,confirmed,0.0338416736278553,2771.7305305725895,0.0005411781496991798,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007870923,not_detected,1.0025866197935989,2771.7305868016556,0.0005411781387205003,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007870924,confirmed,0.0338055943901986,2771.73058750201,0.0005411781385837566,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007878756,confirmed,3.0095652820589827,2764.651775324717,0.0005425638098034318,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007879652,confirmed,1.9689640199140983,2764.6518397210166,0.0005425637971656375,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007884564,not_detected,29.390683583032843,2142.1345924851485,0.0007002361127364128,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007887356,confirmed,0.0338559752142425,2764.65230753785,0.0005425637053564516,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007887400,confirmed,0.0338559751918716,2764.652309364639,0.0005425637049979437,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007888667,confirmed,0.9661249207260016,2764.6528339139186,0.0005425636020550364,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007899309,confirmed,1.2995485480623836,2764.652390521951,0.0005425636890708015,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007903015,not_detected,0.9996390117835684,2204.9959775651805,0.0006802733498209565,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007907387,confirmed,2.999689596348132,2764.6527194334194,0.0005425636245218554,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007911106,confirmed,0.96608874655125,2764.652843265794,0.0005425636002197292,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007916156,confirmed,1.968927011408684,2764.6530158095993,0.0005425635663579796,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007940029,confirmed,0.9661472777468596,2771.7306270790286,0.0005411781308563761,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007941249,confirmed,0.9661472501478754,2771.7307062563486,0.0005411781153970698,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007947440,candidate,1.1043343845172866,2764.651760195382,0.0005425638127725688,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007948075,candidate,1246.986389324432,2142.1318527078256,0.0007002370083353554,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007948418,not_detected,2.0029646901526315,2764.651831969153,0.0005425637986869431,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007948710,not_detected,0.0338559807939128,2764.651851906441,0.0005425637947742441,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007948976,confirmed,0.9661614276374094,2764.6518724430352,0.000542563790743931,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007968267,confirmed,0.4918520687209971,2764.6523954570293,0.0005425636881022912,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007969805,not_detected,2.0035067958789323,2764.6524640661664,0.0005425636746377321,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007973052,not_detected,2.0024939122092387,2764.652599563822,0.0005425636480462877,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007976554,confirmed,0.9661611252950452,2764.6527375900187,0.0005425636209586193,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007978226,confirmed,1.96889100005546,2764.652791772969,0.0005425636103252052,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007984628,confirmed,0.0338197957441412,2764.653006995097,0.000542563568087827,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000007987171,confirmed,1072.552346869087,2764.7066058800556,0.0005425530495025251,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008004971,confirmed,0.0338434630636935,2762.7196372910403,0.0005429432577063127,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008007650,confirmed,0.03387775214073,2771.730533062946,0.0005411781492129398,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008008884,confirmed,0.966147274609608,2771.73063607933,0.0005411781290990747,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008013549,candidate,4.037506989781732,2764.6515605421737,0.0005425638519545791,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008016157,confirmed,0.9276756070801008,2764.6517601907253,0.0005425638127734827,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008016288,confirmed,4.971620708725934,2764.651771579403,0.000542563810538451,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008016375,confirmed,0.0405837729485856,2764.6517770080827,0.0005425638094730707,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008017775,confirmed,0.0338921514306124,2764.6518749874085,0.000542563790244597,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008018404,confirmed,0.9661614119804072,2764.651917245239,0.0005425637819514847,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008022031,confirmed,0.0064022520764951,2764.6521549788304,0.000542563735296199,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008022864,confirmed,1.9689275918397504,2764.6522008022293,0.0005425637263033445,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008023323,confirmed,0.9661974749077183,2764.6522262492217,0.0005425637213093657,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008024429,confirmed,0.9661974575989694,2764.652275776025,0.0005425637115897177,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008025538,confirmed,2.009547103708348,2764.6527865645476,0.0005425636113473589,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008027545,candidate,1.9688547648008523,2764.652882128954,0.0005425635925928275,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008035262,not_detected,2.002530291265956,2764.6523122005165,0.0005425637044414022,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008036406,not_detected,1.0030555873673923,2764.6523631638847,0.0005425636944398286,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008040549,not_detected,1202.2480627590458,2167.0115833003074,0.0006921974998008711,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008043202,not_detected,2.0025300450544687,2764.6526521150954,0.0005425636377330896,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008044075,candidate,0.0011936399875848,2764.6526878485456,0.0005425636307203929,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008051642,not_detected,1.0022596190950646,2764.652937431354,0.0005425635817397224,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008053478,confirmed,1.9689270227492424,2764.652999885846,0.0005425635694830186,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008059884,candidate,1075.5760917245937,2764.7067319988273,0.000542553024752658,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008076074,confirmed,1.9688870125568665,2762.7283664876595,0.0005429415422070594,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008080973,candidate,1242.9325725174858,2142.1319430386648,0.0007002369788072973,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008082126,confirmed,1.00131968491597,2764.6515310765244,0.0005425638577372233,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008082140,not_detected,1.0035622816315652,2764.651532627642,0.0005425638574328159,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008085699,not_detected,1109.1289959951494,2142.1318650399335,0.0007002370043041385,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008085770,not_detected,1.0025645731564208,2770.794095839839,0.0005413610496182842,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008086885,candidate,0.0034286198868064,2770.794171893038,0.0005413610347589201,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008088090,not_detected,1.0025023811504823,2764.7814629818313,0.0005425383597523987,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008090158,confirmed,0.0338559775954793,2764.652113087941,0.0005425637435172975,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008091449,not_detected,19.088949831244292,2142.1346046533436,0.000700236108758787,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008094120,confirmed,0.0338921461221502,2764.652308009565,0.0005425637052638774,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008094377,confirmed,0.0338921402901266,2764.652783739846,0.0005425636119017071,unmatched,unscored,,,,,postlaunch_descriptive,False,none
9000000000008099421,confirmed,0.9661251806274131,2764.6520901829936,0.0005425637480123998,unmatched,unscored,,,,,postlaunch_descriptive,False,none
