sid,class_label,best_status,best_pass,best_frequency_per_day,baseline_days
9000000000008545513,dsct_flag0,confirmed,low,1.0044794646096307,2771.7838921495713
9000000000008545516,dsct_flag0,confirmed,low,0.03380494426425735,2771.783892543521
9000000000008545850,dsct_flag0,candidate,low,0.00544777361698953,2771.77450122172
9000000000008552826,dsct_flag0,candidate,low,0.31018115814902686,2746.7819292577915
9000000000008564706,dsct_flag0,candidate,low,1.2016339017411615,2771.809279992711
9000000000008565446,dsct_flag0,confirmed,low,1.3596534148398192,2771.8093146877363
9000000000008566353,dsct_flag0,confirmed,low,5.8276078977189485,2769.7127677924
9000000000008580178,dsct_flag0,confirmed,high,1038.5361619081484,2743.7683391831815
9000000000008582680,dsct_flag0,confirmed,high,1219.8975359730741,2743.7684260550886
9000000000008613270,dsct_flag0,candidate,low,2.8801665818645947,2771.7841218863614
9000000000008618239,dsct_flag0,candidate,low,2.1491694858167465,2746.781972737983
9000000000008618278,dsct_flag0,candidate,low,2.236216800715468,2746.781974822283
9000000000008625170,dsct_flag0,candidate,low,1.2639003227072767,2746.7355911135674
9000000000008625357,dsct_flag0,confirmed,low,0.1983081296971559,2746.73560197372
9000000000008636179,dsct_flag0,candidate,low,0.999130685558514,2771.809574091807
9000000000008669185,dsct_flag0,candidate,low,1.9662381234727566,2726.7806152240373
9000000000008686373,dsct_flag0,confirmed,low,0.19841736301963941,2746.735425296705
9000000000008687224,dsct_flag0,confirmed,low,2.757054722052946,2746.735470800195
9000000000008689518,dsct_flag0,confirmed,low,2.770646941606311,2746.6509304097854
9000000000008693708,dsct_flag0,candidate,low,7.686873383595226,2771.6990949101746
9000000000008695145,dsct_flag0,candidate,low,1.833027214686694,2771.6991647984833
9000000000008695379,dsct_flag0,candidate,low,1.860230736957606,2771.6991755724885
9000000000008696266,dsct_flag0,confirmed,low,0.31019449050675957,2771.8093851227313
9000000000008712155,dsct_flag0,confirmed,high,865.9796214720059,2743.7684251326136
9000000000008713594,dsct_flag0,candidate,low,0.6524602980973506,2743.7684794315137
9000000000008737403,dsct_flag0,confirmed,low,0.9661491615557859,2770.7936895471066
9000000000008750803,dsct_flag0,confirmed,low,0.5689663390028551,2746.7354268073104
9000000000008757321,dsct_flag0,confirmed,low,7.992226128925267,2764.8116611749865
9000000000008759016,dsct_flag0,confirmed,low,0.004774285265262326,2764.8117501572706
9000000000008759645,dsct_flag0,confirmed,low,0.03293877344598476,2771.809343469329
9000000000008773445,dsct_flag0,confirmed,low,0.273164462603305,2743.7683249758556
9000000000008782821,dsct_flag0,confirmed,low,1.4017494346984536,2740.789405651856
9000000000008802970,dsct_flag0,confirmed,low,0.966200904876881,2771.7837837683037
9000000000008804158,dsct_flag0,confirmed,low,0.9660926413180201,2771.783869864419
9000000000008817579,dsct_flag0,confirmed,low,0.9661287000275811,2746.7355021378025
9000000000008817926,dsct_flag0,candidate,low,0.9636195951770764,2731.679610060528
9000000000008818220,dsct_flag0,confirmed,low,0.9661650949366469,2746.7355360980146
9000000000008818649,dsct_flag0,confirmed,low,0.9636894219115505,2746.735555890482
9000000000008821973,dsct_flag0,candidate,low,2.0082190420062798,2771.809191909153
9000000000008824841,dsct_flag0,confirmed,low,2.008182860907658,2771.8093348750845
9000000000008825813,dsct_flag0,confirmed,low,0.9661559047755983,2771.8093806216493
9000000000008826102,dsct_flag0,confirmed,low,2.9689270887483032,2771.809395787306
9000000000008832131,dsct_flag0,candidate,low,1.0068059643199654,2769.749185865745
9000000000008870343,dsct_flag0,candidate,low,0.0016956588787840556,2771.783911732491
9000000000008872687,dsct_flag0,confirmed,low,1.00552565970081,2771.7840644954704
9000000000008881751,dsct_flag0,candidate,high,57.763791331968726,2746.735373648349
9000000000008885069,dsct_flag0,candidate,low,43.98646982381641,2746.735541268252
9000000000008934520,dsct_flag0,confirmed,low,0.007001604100400145,2770.793624119833
9000000000008935686,dsct_flag0,candidate,low,3.004193341262934,2770.7937054745853
9000000000008936034,dsct_flag0,confirmed,low,0.9662369828586796,2771.7837833906524
9000000000008939379,dsct_flag0,candidate,low,1.0054569407620482,2771.774590255227
9000000000008950675,dsct_flag0,candidate,low,0.9661512440025406,2744.704844568856
9000000000008956522,dsct_flag0,candidate,low,0.9963889276813274,2771.8092034873553
9000000000008959395,dsct_flag0,confirmed,low,2.008182864748647,2771.8093295735307
9000000000008964073,dsct_flag0,confirmed,low,2.0081466478742653,2771.80952192517
9000000000008975965,dsct_flag0,confirmed,low,41.94785621626893,2743.7683443608694
9000000000009002496,dsct_flag0,confirmed,low,12.010494058463259,2770.7935941694304
9000000000009003618,dsct_flag0,candidate,low,4.102037673163434,2770.7936653918587
9000000000009009036,dsct_flag0,confirmed,low,0.033877097591879006,2771.784086441621
9000000000009009421,dsct_flag0,confirmed,low,0.033913175154961527,2771.784109582193
9000000000009018675,dsct_flag0,candidate,low,0.8842861249377084,2746.7353964997455
9000000000009018707,dsct_flag0,candidate,low,1.9655697460594772,2746.735398641322
9000000000009026752,dsct_flag0,confirmed,low,3.044726106287628,2771.809254885651
9000000000009032703,dsct_flag0,confirmed,low,2.008146655122251,2771.809511920903
9000000000009071682,dsct_flag0,confirmed,low,2.0190244440840623,2770.7935960814357
9000000000009073315,dsct_flag0,candidate,low,5.947176767053761,2770.793713630177
9000000000009073445,dsct_flag0,confirmed,low,0.010173953759358029,2771.7837791489437
9000000000009076051,dsct_flag0,candidate,low,1.0053813788622419,2771.7839802778326
9000000000009076726,dsct_flag0,candidate,low,0.035753267818650084,2771.774610999506
9000000000009076741,dsct_flag0,confirmed,low,2.0365944572844215,2771.784033786971
9000000000009084512,dsct_flag0,confirmed,low,4.75750242068293,2746.735333899036
9000000000009093170,dsct_flag0,candidate,low,1.9991996319223702,2771.8092338140123
9000000000009111488,dsct_flag0,confirmed,high,590.0220191984301,2743.768347032368
9000000000009113086,dsct_flag0,confirmed,high,167.88397336690858,2743.7684042355977
9000000000009117390,dsct_flag0,confirmed,low,1.2631762620427918,2740.789313441608
9000000000009138695,dsct_flag0,confirmed,low,0.6194975902158185,2770.793667497579
9000000000009139731,dsct_flag0,confirmed,low,1.0365527073232503,2771.783798065968
9000000000009141552,dsct_flag0,candidate,low,1.0014489079845175,2771.783940117806
9000000000009142121,dsct_flag0,candidate,low,1.0053847965237055,2771.77455799561
9000000000009146888,dsct_flag0,candidate,low,0.0014198433857796852,2746.7818204881623
9000000000009149716,dsct_flag0,confirmed,low,0.6791811023218662,2744.7760157445446
9000000000009159978,dsct_flag0,candidate,low,0.43563603010359353,2771.809300789144
9000000000009160564,dsct_flag0,candidate,low,1.0060215807624635,2771.8093262836337
9000000000009160739,dsct_flag0,confirmed,low,0.003860294381869792,2771.809334089514
9000000000009162248,dsct_flag0,confirmed,low,0.8477134095712798,2771.8094033552334
9000000000009163135,dsct_flag0,confirmed,low,10.074610300287803,2771.809446485713
9000000000009165409,dsct_flag0,confirmed,low,5.850185460605655,2771.8095621401444
9000000000009165446,dsct_flag0,confirmed,low,5.250721474063383,2771.8095640554093
9000000000009175104,dsct_flag0,confirmed,high,89.74957420896422,2743.768338737078
9000000000009179771,dsct_flag0,confirmed,low,0.1924263227244374,2740.789266940672
9000000000009182854,dsct_flag0,candidate,low,0.8122477505629253,2740.7893693237565
9000000000009201343,dsct_flag0,confirmed,low,0.9964654299664732,2770.79356390005
9000000000009202452,dsct_flag0,confirmed,low,1.9606295817808843,2770.793652447872
9000000000009203594,dsct_flag0,confirmed,low,1.0058865358075724,2771.78379543731
9000000000009221966,dsct_flag0,confirmed,low,3.9140861299823184,2771.809214134235
9000000000009222588,dsct_flag0,candidate,low,3.0128335869783087,2771.8092483081855
9000000000009226540,dsct_flag0,confirmed,low,1.2250842197472145,2771.809435844887
9000000000009229193,dsct_flag0,confirmed,low,1.2643365012678436,2771.8095589946024
9000000000009229804,dsct_flag0,candidate,low,1.005191703382289,2771.8095867931843
9000000000009262663,dsct_flag0,candidate,high,1013.6690880324221,2142.131673744414
9000000000009264629,dsct_flag0,confirmed,low,0.9967180499341693,2770.793606258463
9000000000009265085,dsct_flag0,confirmed,low,2.100950395614641,2770.793642796576
9000000000009279865,dsct_flag0,candidate,low,1.8900951864654738,2744.729491482023
9000000000009282564,dsct_flag0,confirmed,low,3.9271641080279243,2746.6893929769285
9000000000009283963,dsct_flag0,confirmed,low,3.102883141996401,2771.80918726651
9000000000009283977,dsct_flag0,confirmed,low,1.134710142847461,2771.8091882984154
9000000000009284059,dsct_flag0,confirmed,low,0.7643383267036796,2771.809192320332
9000000000009335635,dsct_flag0,candidate,high,1097.702025586165,2164.013240760658
9000000000009345873,dsct_flag0,candidate,high,1167.216454483027,2167.011671573855
9000000000009414982,dsct_flag0,candidate,low,4.008156768455098,2764.8120171385817
9000000000009449234,dsct_flag0,confirmed,low,0.9661852633244634,2770.79365792498
9000000000009455075,dsct_flag0,confirmed,low,0.966200772388615,2771.7841638433747
9000000000009455242,dsct_flag0,confirmed,low,0.9661646900479021,2771.7841767403297
9000000000009455322,dsct_flag0,confirmed,low,0.9661646879265916,2771.784182826057
9000000000009455356,dsct_flag0,confirmed,low,0.03384101853887023,2771.78418528568
9000000000009455924,dsct_flag0,confirmed,low,0.033877095841127865,2771.784229686018
9000000000009456009,dsct_flag0,candidate,low,0.9661646694235183,2771.78423590865
9000000000009456389,dsct_flag0,confirmed,low,0.9662007374466376,2771.7842640830204
9000000000009456595,dsct_flag0,confirmed,low,0.9661646542310468,2771.784279493615
9000000000009456985,dsct_flag0,confirmed,low,1.9688859249796689,2746.7817872972228
9000000000009466331,dsct_flag0,confirmed,low,1.9688908289760703,2753.7331781974062
9000000000009466429,dsct_flag0,confirmed,low,0.9661429851286948,2753.733185410034
9000000000009466498,dsct_flag0,confirmed,low,1.968854508419861,2753.733186893165
9000000000009466660,dsct_flag0,confirmed,low,1.9688544999406248,2753.733198752627
9000000000009469599,dsct_flag0,confirmed,low,1.1937329319138645,2771.8092644852586
9000000000009471846,dsct_flag0,confirmed,low,0.9661919864305865,2771.809368750546
9000000000009474675,dsct_flag0,candidate,low,1.0050835019966635,2771.8095008679666
9000000000009475286,dsct_flag0,candidate,low,1.0054803445143425,2771.8095288537443
9000000000009480445,dsct_flag0,confirmed,low,0.033876784023530906,2771.8097424707375
9000000000009509020,dsct_flag0,candidate,low,0.966164715526213,2744.873578368686
9000000000009512022,dsct_flag0,confirmed,low,0.9662009021915828,2771.7837914717384
9000000000009515035,dsct_flag0,confirmed,low,0.03387709837937702,2771.784022009466
9000000000009519262,dsct_flag0,confirmed,low,1.9688494875586395,2746.781830796972
9000000000009524829,dsct_flag0,confirmed,low,0.15363431454020374,2746.7821968221106
9000000000009535729,dsct_flag0,candidate,low,0.003932449189019746,2771.80949481437
9000000000009536121,dsct_flag0,candidate,low,1.0054803498185902,2771.809514231514
9000000000009536335,dsct_flag0,candidate,low,1.0054803465733049,2771.809523177799
9000000000009540796,dsct_flag0,confirmed,low,0.03387678434912825,2771.8097158302553
9000000000009544105,dsct_flag0,candidate,low,0.966116584131343,2743.768240334466
9000000000009550833,dsct_flag0,candidate,low,2.0090980831906355,2743.768483042717
9000000000009570769,dsct_flag0,candidate,low,0.9661707195340173,2749.8245871923864
9000000000009573474,dsct_flag0,confirmed,low,0.9661648225911145,2771.7837964934297
9000000000009574825,dsct_flag0,confirmed,high,1219.3447767917412,2771.783893926069
9000000000009578617,dsct_flag0,confirmed,low,0.03384101850672548,2771.784187918529
9000000000009579084,dsct_flag0,confirmed,low,0.9661646732624588,2771.7842248952948
9000000000009580130,dsct_flag0,candidate,low,0.03387709495043972,2771.784302561078
9000000000009582288,dsct_flag0,confirmed,low,7.859124050682372,2746.781939155888
9000000000009582437,dsct_flag0,confirmed,low,0.966112362827828,2746.781950116623
9000000000009582619,dsct_flag0,confirmed,low,0.9989507858455021,2746.7819625143893
9000000000009589703,dsct_flag0,candidate,low,0.0014525735569885221,2753.733179814182
9000000000009593788,dsct_flag0,confirmed,low,1.968930537941373,2771.809312128462
9000000000009594048,dsct_flag0,confirmed,low,1.9689305284457168,2771.8093254962005
9000000000009598298,dsct_flag0,confirmed,low,2.008182723792961,2771.809524128679
9000000000009598334,dsct_flag0,candidate,low,1.7605105809814083,2771.809526574798
9000000000009601302,dsct_flag0,confirmed,low,0.03387678505874379,2771.8096577692777
9000000000009602210,dsct_flag0,confirmed,low,0.9661557962915988,2771.8096918519586
9000000000009604148,dsct_flag0,candidate,low,0.9687894305837585,2771.809760952834
9000000000009604262,dsct_flag0,confirmed,low,0.03380462873082314,2771.809764458798
9000000000009636432,dsct_flag0,confirmed,high,605.1692214329327,2771.7839152393863
9000000000009636620,dsct_flag0,confirmed,high,1340.3660698096135,2771.67710690666
9000000000009642041,dsct_flag0,confirmed,low,4.650569558647445,2746.781837989576
9000000000009645405,dsct_flag0,candidate,low,0.9987687168451037,2746.7820664886385
9000000000009654199,dsct_flag0,confirmed,low,0.9661920165263743,2771.809282411821
9000000000009654924,dsct_flag0,confirmed,low,1.9688944567314186,2771.809317326173
9000000000009654967,dsct_flag0,confirmed,low,1.9688944553484593,2771.809319273103
9000000000009656934,dsct_flag0,confirmed,low,0.9569922034546435,2771.8094154000282
9000000000009662168,dsct_flag0,confirmed,low,1.634708210572929,2771.8096542819403
9000000000009662612,dsct_flag0,confirmed,low,0.06764533722580764,2771.8096721745096
9000000000009663377,dsct_flag0,confirmed,low,0.5394309717343263,2771.8097001230344
9000000000009697513,dsct_flag0,confirmed,high,656.2486341255369,2771.783923936542
9000000000009700162,dsct_flag0,confirmed,low,0.033841019205211306,2771.7841307083145
9000000000009703584,dsct_flag0,candidate,low,0.03385780323018288,2746.781867912039
9000000000009704596,dsct_flag0,candidate,low,0.001456249561839487,2746.7819423391484
9000000000009710659,dsct_flag0,confirmed,low,2.9689151755723073,2753.7331033460796
9000000000009710770,dsct_flag0,confirmed,low,1.9689271908062198,2753.7331117764115
9000000000009712093,dsct_flag0,candidate,high,1066.3383709894015,2142.1347061037086
9000000000009712634,dsct_flag0,confirmed,low,0.00389637217129153,2771.809140711557
9000000000009715734,dsct_flag0,confirmed,low,1.968930541806519,2771.8093066872098
9000000000009716076,dsct_flag0,confirmed,high,973.6040644241847,2771.8093241271563
9000000000009716253,dsct_flag0,confirmed,low,0.033876789048635066,2771.809331315104
9000000000009716563,dsct_flag0,confirmed,high,789.5694294030412,2771.809346742928
9000000000009719699,dsct_flag0,confirmed,low,0.004004604219375167,2771.8094952544197
9000000000009723890,dsct_flag0,confirmed,low,1.9688941986387059,2771.809680669103
9000000000009723900,dsct_flag0,confirmed,low,10.800849789063147,2771.8096802267246
9000000000009761579,dsct_flag0,candidate,low,2.9951826704327313,2771.7841993258335
9000000000009765477,dsct_flag0,candidate,low,4.713297287587432,2746.7819681339897
9000000000009771350,dsct_flag0,candidate,low,1.0014768597703234,2753.7331223334186
9000000000009776796,dsct_flag0,confirmed,low,1.9689305185385724,2771.8093394432217
9000000000009784357,dsct_flag0,confirmed,low,0.9688616130758626,2771.809682369698
9000000000009787265,dsct_flag0,candidate,low,2.0037810748273963,2771.8097898885608
9000000000009812146,dsct_flag0,confirmed,low,0.9661344234347189,2749.8243883652613
9000000000009814138,dsct_flag0,candidate,low,1.968852863528972,2749.824580743909
9000000000009820713,dsct_flag0,confirmed,low,1.9688762921442733,2771.7840992724523
9000000000009821013,dsct_flag0,confirmed,low,0.03387709718924863,2771.7841193843633
9000000000009823527,dsct_flag0,confirmed,low,0.7054801409426662,2746.7817838368937
9000000000009825135,dsct_flag0,confirmed,low,8.8624801009235,2746.7819078615867
9000000000009825778,dsct_flag0,confirmed,low,3.804706807489275,2746.781954243779
9000000000009832817,dsct_flag0,confirmed,low,6.823718496090097,2753.7331750667654
9000000000009833354,dsct_flag0,candidate,high,24.074139303833213,2771.8091400251724
9000000000009838007,dsct_flag0,confirmed,low,1.9689304942313202,2771.8093736623414
9000000000009840129,dsct_flag0,candidate,high,1078.7433181996958,2167.011689537205
9000000000009844904,dsct_flag0,confirmed,low,0.9688255333717098,2771.80968863843
9000000000009845531,dsct_flag0,candidate,low,0.9688255244813386,2771.809714073781
9000000000009846224,dsct_flag0,candidate,low,7.35508636789357,2771.809735503979
9000000000009846419,dsct_flag0,candidate,low,0.03384070648361162,2771.8097447352484
9000000000009846969,dsct_flag0,candidate,low,2.0037525208315534,2771.799382538069
9000000000009847134,dsct_flag0,candidate,low,2.0037810902361093,2771.8097685738467
9000000000009873555,dsct_flag0,confirmed,low,2.0864240404166257,2749.824526971206
9000000000009873626,dsct_flag0,candidate,high,78.02497434403747,2749.8245358518325
9000000000009873847,dsct_flag0,candidate,low,0.0012000765610146414,2749.824558868073
9000000000009885669,dsct_flag0,confirmed,low,3.2270126045523173,2746.7819578689523
9000000000009886727,dsct_flag0,confirmed,low,2.747506948115057,2205.126361611765
9000000000009892827,dsct_flag0,candidate,low,34.57110996359809,2167.0117065631784
9000000000009896743,dsct_flag0,confirmed,low,1.9688944548384084,2771.8093199911527
9000000000009896939,dsct_flag0,confirmed,low,1.9689305258858225,2771.809329099953
9000000000009897322,dsct_flag0,confirmed,low,0.9972547367853344,2771.8093462362885
9000000000009898322,dsct_flag0,candidate,low,0.9661712743000764,2764.72719801683
9000000000009904212,dsct_flag0,confirmed,low,1.9717443389118572,2771.809657136444
9000000000009942268,dsct_flag0,confirmed,low,1.0365560821568338,2771.7747736540623
9000000000009953736,dsct_flag0,candidate,low,0.9662075350593701,2764.7269381270744
9000000000009958307,dsct_flag0,confirmed,high,434.47460523691274,2764.7271853638813
9000000000009963198,dsct_flag0,candidate,low,0.9990224391061503,2771.809612682555
9000000000009964125,dsct_flag0,confirmed,low,0.9689337781200988,2771.8096537110396
9000000000009965642,dsct_flag0,candidate,low,0.9688255245495357,2771.809713878669
9000000000009967129,dsct_flag0,confirmed,low,0.03391286122573741,2771.809767813422
9000000000009967666,dsct_flag0,confirmed,low,0.033985015982402625,2771.809789607767
9000000000009992811,dsct_flag0,candidate,low,1.0014821080473582,2749.8244630345143
9000000000009996313,dsct_flag0,confirmed,low,0.033853115616277095,2770.793715509586
9000000000009996690,dsct_flag0,confirmed,low,0.9661648223252404,2771.783797256183
9000000000010000823,dsct_flag0,confirmed,low,0.9971916585165387,2771.7841163170524
9000000000010001045,dsct_flag0,confirmed,low,0.03391317485792019,2771.78413385991
9000000000010002494,dsct_flag0,confirmed,low,0.9973359250517537,2771.784240958281
9000000000010003211,dsct_flag0,confirmed,low,0.9661285721346611,2771.7842916944064
9000000000010005961,dsct_flag0,candidate,low,1.00419329480003,2746.7819336010143
9000000000010007763,dsct_flag0,confirmed,low,0.9611208093079955,2746.689047239255
9000000000010008002,dsct_flag0,candidate,low,0.9905744488893514,2746.6890581022017
9000000000010008097,dsct_flag0,candidate,low,0.03979336485789573,2746.6890621166676
9000000000010010814,dsct_flag0,candidate,low,0.001456319087330498,2746.650809426792
9000000000010014693,dsct_flag0,confirmed,low,0.9661920544420604,2771.809173639398
9000000000010016103,dsct_flag0,confirmed,low,0.9661920281085077,2771.8092491850257
9000000000010018286,dsct_flag0,confirmed,low,0.9661559151456299,2771.8093508710153
9000000000010022839,dsct_flag0,candidate,low,4.0123607894413285,2771.8095614099875
9000000000010026297,dsct_flag0,confirmed,low,1.9688220310287825,2771.8096983851865
9000000000010028433,dsct_flag0,confirmed,low,1.340892882685486,2771.809775406029
9000000000010065165,dsct_flag0,confirmed,low,0.03384101832066803,2771.78420315776
9000000000010065516,dsct_flag0,confirmed,low,0.03366074324120908,2771.774804003071
9000000000010067056,dsct_flag0,confirmed,low,0.9661852322330862,2746.781788276974
9000000000010069131,dsct_flag0,candidate,low,1.0012807994081376,2746.781923338305
9000000000010073875,dsct_flag0,confirmed,low,0.0338589456038168,2746.6891936976463
9000000000010073980,dsct_flag0,candidate,low,1.962154077505291,2434.6711885510013
9000000000010074673,dsct_flag0,confirmed,low,0.033895826529022316,2746.6508279503323
9000000000010090485,dsct_flag0,confirmed,low,0.03394893949578543,2771.809705916792
9000000000010090947,dsct_flag0,confirmed,low,0.03394893929287599,2771.809722483624
9000000000010120971,dsct_flag0,confirmed,low,0.03389307186870122,2749.824517560657
9000000000010129408,dsct_flag0,confirmed,low,0.03384101928732993,2771.784123982303
9000000000010133536,dsct_flag0,confirmed,low,0.03385780351372274,2746.781844909303
9000000000010134076,dsct_flag0,confirmed,low,0.03378499063705018,2746.7818771046586
9000000000010135958,dsct_flag0,confirmed,low,1.9688129714525882,2746.7819840754382
9000000000010139533,dsct_flag0,confirmed,low,0.9661085857549062,2746.689180830028
9000000000010139993,dsct_flag0,confirmed,low,0.966194902254514,2746.6507987235673
9000000000010148156,dsct_flag0,confirmed,high,1309.7846837460274,2771.809343393892
9000000000010148200,dsct_flag0,confirmed,low,1.9689305148778475,2771.809344596695
9000000000010155026,dsct_flag0,confirmed,low,1.9688220836074102,2771.8096243622713
9000000000010155816,dsct_flag0,confirmed,low,0.03384070756821235,2771.8096558982506
9000000000010186250,dsct_flag0,confirmed,low,1.9688530530211361,2749.824316087179
9000000000010186387,dsct_flag0,confirmed,low,0.03389307418261455,2749.8243298274465
9000000000010186803,dsct_flag0,confirmed,low,1.9688530127415538,2749.8243723441847
9000000000010188170,dsct_flag0,confirmed,low,1.0079188735214482,2749.8244876759127
9000000000010188425,dsct_flag0,confirmed,low,0.9688254631452328,2749.8245053873397
9000000000010195628,dsct_flag0,candidate,low,0.03384102026535113,2771.7840438764542
9000000000010196774,dsct_flag0,confirmed,low,0.03384101930739339,2771.784122338984
9000000000010197232,dsct_flag0,confirmed,low,1.0126329615554426,2771.7841573008336
9000000000010207788,dsct_flag0,confirmed,low,0.9661220666448798,2746.6508546019904
9000000000010213452,dsct_flag0,confirmed,low,0.9641716720913723,2771.8092922219075
9000000000010213483,dsct_flag0,candidate,low,0.9661920126493772,2771.809293534141
9000000000010222653,dsct_flag0,confirmed,low,0.005664169561850085,2771.8096763459034
9000000000010222660,dsct_flag0,candidate,low,5.0082803713708826,2771.809677300509
9000000000010222919,dsct_flag0,confirmed,low,0.8437087181385082,2771.809689438436
9000000000010258550,dsct_flag0,confirmed,low,0.966164815588629,2771.7838165825233
9000000000010265145,dsct_flag0,confirmed,low,0.9973837347224038,2750.7968141906895
9000000000010266860,dsct_flag0,confirmed,low,3.25253352029537,2746.7818376822397
9000000000010266884,dsct_flag0,candidate,low,0.0016746870574963165,2746.7818416636437
9000000000010267214,dsct_flag0,confirmed,low,5.232268425777781,2746.7818602719344
9000000000010272529,dsct_flag0,candidate,low,1.0012782027138891,2746.6891744430177
9000000000010275312,dsct_flag0,confirmed,low,2.039611208585522,2746.650918772444
9000000000010285371,dsct_flag0,confirmed,low,3.410912563101842,2771.8095451272093
9000000000010285487,dsct_flag0,confirmed,low,0.033876786349397864,2771.8095521675423
9000000000010287874,dsct_flag0,confirmed,low,2.8102939959840927,2771.809643806424
9000000000010322797,dsct_flag0,confirmed,low,0.0338531162856947,2770.7936607194133
9000000000010323657,dsct_flag0,confirmed,low,0.03385311554613279,2770.793721250724
9000000000010324000,dsct_flag0,confirmed,low,0.9703137743603008,2771.7837992901914
9000000000010324064,dsct_flag0,confirmed,low,0.9661648199813938,2771.783803980332
9000000000010329351,dsct_flag0,confirmed,low,1.968882927551745,2771.7747579771094
9000000000010331485,dsct_flag0,confirmed,low,1.9688859284560372,2746.7817824473605
9000000000010332181,dsct_flag0,confirmed,low,0.23624009496048767,2746.7818284975365
9000000000010333126,dsct_flag0,confirmed,low,0.9181289600291404,2746.781889899168
9000000000010337726,dsct_flag0,confirmed,low,1.9687702854473994,2746.6891592033207
9000000000010337804,dsct_flag0,candidate,low,1.2168468305864664,2746.689160861075
9000000000010338887,dsct_flag0,candidate,low,2.003858652543601,2746.650814424269
9000000000010339297,dsct_flag0,confirmed,low,2.008264002091038,2746.6508358744904
9000000000010341878,dsct_flag0,candidate,high,1084.9191749558936,2167.0117330998182
9000000000010346527,dsct_flag0,confirmed,low,1.9688944416233907,2771.8093385952525
