WDJname,GaiaEDR3,RA_ICRS,DE_ICRS,Pwd,Gmag,BPmag,RPmag,sepsi,o_Gmag,RFG
"WDJ225612.92-131938.83 ",2603274858876574720,344.05394601753,-13.32758003027,0.999726,15.6584,15.5742,15.843,2.95803,209,1561.665
"WDJ230223.53-114811.18 ",2603853335136175744,345.59829434206,-11.8031337938,0.995513,16.8886,16.9417,16.8259,0.0,226,1071.792
"WDJ225051.26-110651.55 ",2605062767862615680,342.71334427873,-11.11446652565,0.999571,17.7167,17.6769,17.8094,0.20143,139,523.255
"WDJ225155.41-101502.88 ",2605271846869877632,342.98132983916,-10.25149166192,0.995647,17.7709,18.0609,17.2941,1.164261,174,756.055
"WDJ225921.54-104740.23 ",2605704981437044864,344.83948256133,-10.79462330451,0.994016,17.0929,17.1705,16.9322,0.0,198,899.027
"WDJ231319.43-093601.39 ",2606091872090794752,348.33130432773,-9.60020369393,0.999632,17.9613,17.9289,18.091,0.0,194,572.5
"WDJ231308.99-092542.14 ",2606103382603191936,348.28777483712,-9.42836555228,0.946703,17.8161,17.9116,17.6926,1.146887,173,551.459
"WDJ230719.94-085109.84 ",2606414200796657024,346.8333017428,-8.85277690493,0.999723,17.7901,17.7217,17.9053,1.108263,173,605.471
"WDJ230126.46-094821.96 ",2606615995539983232,345.36067575213,-9.80611247923,0.99169,17.6192,17.7064,17.4727,0.0,227,705.294
"WDJ225630.07-094530.99 ",2606779964507034240,344.12519394887,-9.7586633815,0.996434,17.1143,17.1139,17.0956,2.423742,182,770.401
"WDJ230522.94-091057.48 ",2607058965581904512,346.34509343893,-9.18406334782,0.975745,16.6359,16.7619,16.0829,0.990328,190,1108.77
"WDJ230255.02-084005.68 ",2607149778370914688,345.72933580911,-8.66823761846,0.980857,16.6272,16.4605,16.9454,3.677009,207,1070.545
"WDJ230422.92-081523.04 ",2607258660086455552,346.09606898951,-8.25661519346,0.994557,17.9813,18.078,17.9017,0.067713,153,541.891
"WDJ224529.48-100244.30 ",2608247533357159424,341.37309085483,-10.04584795956,0.992345,16.9416,17.0559,16.7528,0.664657,158,737.554
"WDJ224653.73-094834.48 ",2608280729159380992,341.72405168027,-9.80970084363,0.981874,16.3907,16.2275,16.7341,6.226185,191,494.993
"WDJ223831.91-095048.99 ",2608877450440101504,339.63321959736,-9.84690308546,0.99976,17.4493,17.4117,17.6565,0.557812,177,514.076
"WDJ223049.54-094508.97 ",2609067704606647680,337.70617277445,-9.75274822255,0.990544,17.3298,17.5102,17.044,0.0,193,937.309
"WDJ225549.47-075002.39 ",2610488514148351360,343.95859926849,-7.83420545564,0.994763,16.3549,16.5743,15.9737,0.0,194,1398.666
"WDJ225744.43-071133.49 ",2610727073811771648,344.43510595874,-7.19256822257,0.99979,16.3942,16.3213,16.5567,1.960562,208,1062.039
"WDJ224840.07-064244.65 ",2611423167751076224,342.16693707805,-6.71254355818,0.997912,16.9197,16.9405,16.9313,0.856667,219,264.392
"WDJ225353.39-064654.49 ",2611561706216413696,343.48356406408,-6.78483020608,1.0,15.4212,16.0814,14.6612,0.0,175,2261.194
"WDJ225547.43-060050.38 ",2611722922108815872,343.94795458606,-6.01407250058,0.999772,15.0358,14.9609,15.1659,12.322243,171,1430.934
"WDJ225126.43-054123.05 ",2611969552016382848,342.86014248803,-5.68977853559,0.959714,17.8419,17.4583,17.3782,1.824691,154,418.687
"WDJ220829.59-134112.30 ",2612155476855186176,332.12346796195,-13.68678791161,0.999377,15.0362,14.9255,15.279,8.12008,301,1634.642
"WDJ220723.38-133654.78 ",2612201484544838400,331.84735626272,-13.61526574156,0.992907,17.7999,17.8268,17.7031,1.440511,277,790.585
"WDJ220636.52-133745.78 ",2612212342222173696,331.65256463717,-13.62958137274,0.998405,17.7722,17.7592,17.7928,0.205382,293,856.172
"WDJ220335.57-132649.32 ",2612442135856683648,330.89808248226,-13.44722650846,0.99602,15.378,15.2848,15.56,8.971227,303,1885.581
"WDJ220651.87-123750.43 ",2612592841965015424,331.7163786094,-12.63081249619,0.986274,16.2303,16.3136,16.0791,0.286098,317,1458.334
"WDJ220945.94-115752.25 ",2613018589188052736,332.44129844922,-11.964581307,0.99901,17.966,17.9611,18.0629,0.0,398,836.93
"WDJ220340.60-121511.95 ",2613380053634956928,330.91915099524,-12.25360577374,0.991915,17.493,17.4241,17.6245,1.079227,241,331.319
"WDJ215746.62-120603.79 ",2613572983566596736,329.44408753544,-12.10109107494,0.997881,17.917,17.9128,17.994,0.782801,261,673.25
"WDJ220224.59-112450.65 ",2613693826766386560,330.60260559722,-11.4141614142,0.999722,17.7216,17.6706,17.925,0.834331,259,709.87
"WDJ220126.93-105551.13 ",2613774159834956800,330.36237347201,-10.93086347729,0.999699,17.4676,17.3954,17.6662,0.0,289,840.012
"WDJ220808.25-112706.24 ",2613831368798751360,332.03460337845,-11.45199660434,0.999134,17.3322,17.3151,17.4203,0.0,361,912.489
"WDJ220929.82-102705.50 ",2614048247467990528,332.37413761225,-10.4516718514,0.999458,16.9662,16.8254,16.9374,2.850047,183,623.623
"WDJ221945.16-111142.54 ",2614454620092715776,334.93837368258,-11.19499574502,0.99739,17.982,18.0131,17.9873,0.0,195,230.982
"WDJ221618.05-103435.01 ",2614739810216841344,334.07502644828,-10.57669758604,0.997566,17.3947,17.4389,17.4153,1.152219,188,648.909
"WDJ222713.00-093000.72 ",2615150512169240832,336.80422082486,-9.500139281,0.999367,16.3738,16.3345,16.484,0.146542,161,799.787
"WDJ222024.23-093331.14 ",2615269564367501952,335.10065383549,-9.55873574292,0.995061,17.3605,17.4042,17.3048,0.309913,173,635.791
"WDJ221244.75-090704.18 ",2615920200373677696,333.1864808027,-9.11784746618,0.999504,17.9658,17.9103,18.0926,1.07494,207,657.772
"WDJ221218.15-090146.80 ",2615968858057952640,333.07582003333,-9.02954766121,0.995608,16.5576,16.577,16.5411,0.114917,220,1190.616
"WDJ221736.34-090646.06 ",2616102929757211136,334.4016307068,-9.1127678945,0.999804,17.0804,17.0309,17.2209,0.0,221,837.46
"WDJ222236.30-082807.97 ",2616210922414728960,335.65129338552,-8.46904182791,0.999409,16.5441,16.5212,16.6695,0.0,208,927.902
"WDJ222236.56-082806.01 ",2616210918121365760,335.6523649425,-8.46850266709,0.997752,17.1928,17.2189,17.2148,0.0,222,319.706
"WDJ221752.06-074439.89 ",2616537507433295744,334.46681914593,-7.74455022287,0.999806,17.0282,16.973,17.1847,0.0,232,950.895
"WDJ221851.59-072254.48 ",2616584378411292544,334.71521502593,-7.3818329907,0.99584,16.4717,16.5165,16.4051,1.297642,148,994.76
"WDJ215804.78-094057.41 ",2617516347659575552,329.51992551055,-9.6826196602,0.994819,17.7738,17.6449,18.0877,2.526591,275,762.289
"WDJ215656.55-093852.15 ",2617525521709761792,329.23573829465,-9.64783221485,0.998978,17.6093,17.5492,17.7649,0.0,312,797.311
"WDJ215302.74-100704.35 ",2617768582499485056,328.26175722812,-10.11800305294,0.999228,17.2364,17.2146,17.3307,0.209625,270,869.283
"WDJ215102.23-094814.01 ",2617851462483500032,327.75927538218,-9.8040076171,0.998639,17.645,17.5198,17.9291,1.095734,311,789.25
"WDJ215349.83-094534.95 ",2617887054876614144,328.45774758123,-9.75977561106,0.998808,17.4908,17.4988,17.5638,0.210465,261,756.148
"WDJ215442.48-094834.28 ",2617894755753316480,328.67706944476,-9.80964445994,0.999709,16.0055,15.92,16.1969,3.38624,302,1349.082
"WDJ214955.75-093631.56 ",2618044903514529280,327.482483833,-9.60883148997,0.999081,16.8377,16.8088,16.8954,0.0,286,1197.752
"WDJ220844.18-085857.47 ",2618899125265568768,332.1842443795,-8.98269914144,0.99942,17.1008,16.9918,17.3682,0.0,200,716.989
"WDJ220628.10-073337.62 ",2619389988488045824,331.61722582896,-7.5604805081,0.999622,17.4389,17.3438,17.6392,1.030414,231,769.292
"WDJ220029.09-074121.64 ",2620067523873892352,330.12112688494,-7.68933107341,0.999358,17.9363,17.8198,18.1683,0.0,331,775.82
"WDJ220931.54-062402.44 ",2620690637728851072,332.38151754743,-6.40068552908,0.999155,17.8917,17.8503,18.0704,0.587891,201,635.483
"WDJ223255.41-084044.23 ",2621250392226389248,338.23050935126,-8.67903018541,0.997953,17.4753,17.4825,17.4842,0.0,169,669.675
"WDJ222622.18-084457.72 ",2621395600776069760,336.59237810063,-8.74966615697,0.998959,16.9283,16.9217,17.0001,0.0,209,808.75
"WDJ223224.01-074434.26 ",2621565333592122496,338.09891242618,-7.74342072583,0.996156,17.8957,18.1923,17.3751,0.560131,175,461.303
"WDJ222940.27-071734.45 ",2621655394757921536,337.41860830372,-7.29305223096,0.998057,17.2292,17.2625,17.2894,2.006612,204,736.92
"WDJ223705.47-072558.71 ",2621869279833769728,339.27262696177,-7.43330917712,0.992517,17.69,17.9325,17.3316,1.58978,163,705.903
"WDJ223303.35-064240.64 ",2622075094667308160,338.26414436208,-6.71118401509,0.998349,17.5896,17.5707,17.6651,0.0,193,691.336
"WDJ222658.05-074845.00 ",2622267234325553152,336.74188590278,-7.81264692994,0.991318,17.7051,17.6521,17.5941,0.0,216,823.807
"WDJ222622.98-062745.25 ",2622695700262003712,336.59577467992,-6.46260481937,0.99937,17.7433,17.7314,17.8712,0.0,222,634.757
"WDJ222820.43-062443.40 ",2622886018852403456,337.0854344405,-6.41220672076,0.998283,17.8389,17.8033,17.8777,0.0,122,535.132
"WDJ223323.53-060140.15 ",2622979271185741312,338.34866280014,-6.02789946484,0.991545,17.6267,17.7811,17.3561,1.304656,183,610.608
"WDJ223436.95-054848.11 ",2622990025780035968,338.65388119894,-5.81339446909,0.983073,17.3219,17.2008,17.5794,2.1921,175,755.334
"WDJ222834.64-061219.56 ",2623101763649861632,337.14368215901,-6.20514361696,0.990455,16.6094,16.8112,16.2779,1.286103,162,991.221
"WDJ223610.56-053253.00 ",2624501854268175104,339.04429947969,-5.54801138564,0.992048,17.9647,18.0483,17.7924,1.02813,172,523.787
"WDJ223940.75-045417.60 ",2624654072204568448,339.91973287277,-4.90502486456,0.998041,16.6858,16.6747,16.6738,0.0,198,1124.77
"WDJ223243.20-042202.86 ",2624888126447084416,338.17961001687,-4.36799327526,0.99959,17.6095,17.5786,17.7314,0.0,202,714.069
"WDJ223652.10-041129.63 ",2624950523731994496,339.21742828265,-4.19144649957,0.987482,17.9799,18.0243,17.6198,0.0,149,547.686
"WDJ224104.94-041809.13 ",2625067484281097856,340.27076665066,-4.30249008884,0.998945,17.0823,17.0526,17.2117,1.553725,149,674.139
"WDJ224244.62-041415.20 ",2625078449333017856,340.68680079791,-4.23747401393,0.996257,15.1408,14.9838,15.4486,14.138365,198,949.505
"WDJ224325.39-030450.65 ",2625502272410450688,340.85548715039,-3.08116529952,0.996341,17.6459,17.6685,17.5935,1.086784,175,581.979
"WDJ224250.33-024351.91 ",2625527084437039744,340.71026781844,-2.73073477094,0.989708,17.6593,17.7758,17.4129,0.0,196,771.824
"WDJ222244.34-061755.17 ",2625750938132516224,335.68422155531,-6.29889011265,0.999431,15.9125,15.8743,16.0375,0.723743,245,1066.505
"WDJ222817.34-050444.11 ",2626314162963283968,337.07199836937,-5.07919281809,0.996884,17.6861,17.7003,17.6597,0.0,148,582.717
"WDJ222143.97-040900.26 ",2626677723354947968,335.4349200193,-4.14993626161,0.993471,16.376,16.4585,16.2183,0.235835,191,1200.614
"WDJ221052.87-045540.80 ",2627035300857269632,332.72057854467,-4.92783838459,0.894931,16.3083,16.4719,16.0129,0.0,191,1330.763
"WDJ221809.06-032524.64 ",2627715524893145088,334.53792769198,-3.42364633666,0.998393,17.0092,16.998,17.0307,0.450271,231,781.35
"WDJ223607.66-014059.65 ",2628943473222829440,339.03293785973,-1.68317235412,0.99528,15.6986,15.7577,15.6089,0.410246,167,1381.637
"WDJ222546.95-030426.14 ",2629018579315648768,336.44590757351,-3.0740225851,0.999688,17.2087,17.1662,17.3182,1.246729,210,871.763
"WDJ222623.50-030437.97 ",2629021499893406976,336.59780852082,-3.07728496936,0.9996,17.7983,17.7481,17.947,0.0,208,636.731
"WDJ222503.69-023417.26 ",2629099187262355712,336.26553698669,-2.57172211261,0.998361,16.5224,16.5326,16.5412,0.0,163,911.558
"WDJ222549.47-012822.14 ",2629891114807155840,336.45610541181,-1.47290252977,0.999668,17.3397,17.3134,17.4614,0.822155,181,772.336
"WDJ222650.26-011120.75 ",2629903724831188736,336.70955578082,-1.18919155931,0.997268,17.1921,17.0636,17.4697,0.485725,222,894.102
"WDJ223028.69-002331.39 ",2630076966632012160,337.61956224972,-0.39190541894,0.991833,15.3974,15.4676,15.2634,2.483819,214,1537.846
"WDJ231528.82-072820.01 ",2630644074113780864,348.87028456625,-7.47209607934,0.99877,17.0724,17.0647,17.1645,0.0,198,807.365
"WDJ230947.77-070519.51 ",2631652528139944832,347.44912347736,-7.08869303106,0.984037,17.3097,17.4678,17.0282,0.0,162,878.665
"WDJ230914.82-061527.66 ",2631776635514856832,347.31187024468,-6.25771231518,0.999477,17.9261,17.8497,18.1806,0.853057,212,559.1
"WDJ231425.18-063247.88 ",2631876970245863552,348.60340453593,-6.54738912947,0.993038,15.3245,15.4424,15.0912,1.61344,183,1448.333
"WDJ231909.52-061249.96 ",2631967439437024384,349.78695015291,-6.22094447603,0.992752,17.8447,18.4329,17.1311,0.216374,186,625.865
"WDJ231519.82-052900.27 ",2632243897891836160,348.83305074273,-5.48376697143,0.829359,16.4671,16.7375,16.0419,0.0,226,1337.242
"WDJ232624.23-064052.65 ",2632387521598268416,351.60103604693,-6.68126806553,0.999611,17.6776,17.65,17.8418,0.0,255,811.606
"WDJ232351.80-062306.31 ",2632639545983774848,350.96674636481,-6.38487674112,0.992854,17.6284,17.6842,17.5485,2.220346,217,658.721
"WDJ233353.28-053202.45 ",2632955002743904000,353.47209941111,-5.53400852967,0.995939,17.9727,17.8121,18.2253,0.0,250,551.125
"WDJ233553.90-044213.99 ",2633120655335891968,353.97372788418,-4.70448088198,0.995549,15.7327,15.774,15.6748,0.0,228,1212.454
"WDJ233330.37-042720.06 ",2633186759176979328,353.3762486337,-4.45589227542,0.992438,17.7853,17.7711,17.7031,0.0,240,723.514
"WDJ232334.67-050400.96 ",2633635394281022208,350.89476941736,-5.06687191312,0.995398,17.0862,17.1454,17.0325,0.0,259,880.841
"WDJ231804.25-045445.52 ",2633791288709297792,349.51757732194,-4.91291626435,0.995306,15.3624,15.2319,15.6175,6.52611,237,1311.849
"WDJ232146.58-035525.96 ",2634018780242053760,350.44397243061,-3.92394601672,0.995375,17.9089,17.9298,17.9781,0.0,241,608.911
"WDJ230418.93-070124.51 ",2634608741244966016,346.07997013643,-7.02447162743,0.994599,17.073,17.2007,16.8267,1.087641,186,827.281
"WDJ231138.35-041357.77 ",2635635990047445376,347.9100459732,-4.2330896297,0.975814,17.8175,17.9019,17.6691,0.0,219,758.552
"WDJ225835.06-053333.69 ",2635760509739227392,344.64638342784,-5.55947112312,0.993945,17.5626,17.6181,17.6495,0.171089,173,580.413
"WDJ231923.80-034631.11 ",2637034573133368448,349.84903220943,-3.77548066294,0.999796,16.9424,16.909,17.0965,0.0,251,918.017
"WDJ232008.99-032420.98 ",2637426853971122688,350.03782041099,-3.40577798101,0.999649,17.2317,17.1578,17.4315,0.810429,271,943.69
"WDJ232352.70-015505.27 ",2637697200687755648,350.96968516026,-1.91824818864,0.998684,15.3986,15.2661,15.6655,10.635719,254,1375.492
"WDJ231935.41-022901.21 ",2637741490390750080,349.89777784254,-2.48469577968,0.893421,16.9431,17.4004,16.3312,0.0,270,1257.776
"WDJ230603.56-015629.91 ",2638402601821455360,346.51516216162,-1.94155641251,0.997288,17.6414,17.6569,17.6894,0.0,199,736.995
"WDJ231142.28-014119.29 ",2638457268164822528,347.92595344963,-1.68907679573,0.999757,16.6119,16.5422,16.7915,2.816956,266,1106.611
"WDJ231518.81-020940.60 ",2638553754605793408,348.8309956262,-2.16048754884,0.99622,16.2258,16.4431,15.8716,0.0,272,1637.422
"WDJ231441.97-020419.25 ",2638567906524769792,348.67520912206,-2.07198922911,0.987873,17.9883,18.0114,17.6683,0.596394,252,640.522
"WDJ233806.42-035955.37 ",2639224005726794112,354.52738139684,-3.99870558502,0.998604,17.0172,17.0113,17.0773,2.144297,211,876.876
"WDJ233650.79-031957.35 ",2639550869917430400,354.21147922112,-3.33280512138,0.998635,17.9871,17.9085,18.3408,1.425615,268,647.949
"WDJ233623.19-030012.13 ",2639615638024336128,354.09653873096,-3.00405592822,0.997062,17.9872,18.4114,17.3793,0.0,261,762.513
"WDJ233654.38-013646.66 ",2640921518536391168,354.22645464937,-1.61299585882,0.999669,17.699,17.6343,17.8272,0.0,247,854.242
"WDJ234053.56-011829.34 ",2640992093438956672,355.22327574376,-1.30827138053,0.999069,17.5145,17.4286,17.5796,0.213645,250,775.105
"WDJ234737.75-020756.84 ",2641383450858911232,356.90780916649,-2.13267153836,0.99311,17.5106,17.5441,17.5136,0.0,334,822.4
"WDJ235341.21-002933.90 ",2642011645661093760,358.42193679447,-0.49277820827,0.989857,17.3388,17.1471,17.349,2.090005,381,971.458
"WDJ235215.45-004120.75 ",2642012577669357184,358.06429472433,-0.68931001278,0.994189,17.7472,17.8102,17.634,1.461412,490,933.161
"WDJ235314.80-001820.56 ",2642052911705956352,358.31176101414,-0.30573484396,0.999229,17.7015,17.6857,17.8153,0.747795,461,992.386
"WDJ235137.24+010844.21 ",2643225545153702400,357.9051962745,1.14558623264,0.99777,17.8859,17.7349,18.1893,0.0,480,845.056
"WDJ234916.95+014637.26 ",2643530075514962048,357.32069166031,1.77708620167,0.995136,17.8635,17.8928,17.8132,0.117052,444,817.068
"WDJ232659.23-002347.96 ",2644149993913188352,351.74704759181,-0.39677825279,0.995442,17.5182,17.5848,17.4609,0.0,259,756.155
"WDJ233130.77-001128.03 ",2644312378036670720,352.8781150432,-0.19144225629,0.994034,17.9316,18.0289,17.8112,0.0,235,611.2
"WDJ231731.37-001604.93 ",2645041934065803904,349.38079716929,-0.26825128293,0.99929,16.6488,16.5546,16.86,3.338767,241,925.313
"WDJ231937.83+002831.82 ",2645235448112299392,349.90759974929,0.47531543646,0.998988,16.7584,16.7575,16.8371,0.0,252,996.746
"WDJ233040.52+010047.66 ",2645480299903701504,352.6676986836,1.01268374561,0.996532,17.2615,17.4869,16.8716,0.0,231,951.576
"WDJ233005.60+012046.16 ",2645509810623287552,352.52428435467,1.34551615204,0.99579,17.7017,17.9266,17.317,0.0,249,813.157
"WDJ232244.47+013030.15 ",2645713052771125760,350.68557044127,1.50820284882,0.995689,17.7461,17.7659,17.7838,0.0,216,630.307
"WDJ233548.82+002639.19 ",2645940445519931520,353.95239613801,0.44337154123,0.986044,17.0175,17.1448,16.6875,2.265416,246,883.276
"WDJ233707.62+003241.79 ",2645946252315491200,354.28311067126,0.54566140128,0.99584,17.8205,18.1761,17.3173,1.382522,263,787.271
"WDJ234323.39+020601.81 ",2646547818319435136,355.84783028739,2.10082456778,0.993859,17.2181,17.2637,17.1419,0.0,295,891.506
"WDJ234459.42+024109.11 ",2646696870864718208,356.24772052279,2.68577317897,0.999686,17.5237,17.4733,17.6326,0.406491,254,892.549
"WDJ234144.93+022425.68 ",2646770813021830656,355.43737878171,2.40720230706,0.996013,17.9886,18.0169,17.9359,0.0,271,693.06
"WDJ234324.03+030202.58 ",2646909149623589504,355.85026942893,3.03391884889,0.999784,17.2481,17.1804,17.366,0.0,275,1078.187
"WDJ234114.06+031951.32 ",2647710311349589632,355.30853886674,3.33072460647,0.99415,17.5499,17.7303,17.1246,0.0,293,937.785
"WDJ233617.11+033509.04 ",2647884790098989568,354.07105771203,3.5855808121,0.997624,16.4829,16.5039,16.4788,0.0,236,720.059
"WDJ233439.38+035439.67 ",2647967154687406464,353.66423678833,3.91105557476,0.994055,17.7713,17.7814,17.6787,0.0,252,714.006
"WDJ225325.81-040822.38 ",2648173549340448640,343.35784840515,-4.13953720938,0.997933,17.6058,17.6146,17.6666,0.0,204,656.009
"WDJ225657.44-030911.62 ",2648753232486356096,344.23954312367,-3.15368354832,0.988497,17.1552,17.2628,16.9143,0.0,165,764.46
"WDJ225730.81-022506.54 ",2649006876075223936,344.37833059094,-2.41859420189,0.974239,17.6559,17.4951,18.0029,2.621135,195,574.814
"WDJ225403.11-012242.00 ",2650018358052930048,343.51352884239,-1.37861410689,0.993724,17.3345,17.5256,17.0158,0.182781,178,941.828
"WDJ230451.58-012220.64 ",2650584125507949056,346.21562102542,-1.37263210502,0.991869,17.5959,17.7457,17.3099,0.0,213,763.325
"WDJ230240.05-003021.56 ",2650889617938853504,345.66738804655,-0.50606860898,0.995792,17.8316,17.8543,17.7447,0.499604,212,681.155
"WDJ230323.50-000612.28 ",2650928994199142656,345.8478846085,-0.10343794481,0.99596,17.8073,17.7154,18.0134,0.966143,204,626.047
"WDJ230921.24-003204.74 ",2651037399173883520,347.33851997477,-0.53468529857,0.999138,17.6681,17.553,17.9272,1.493641,234,702.275
"WDJ231045.94+001810.03 ",2651388727498120448,347.6914304852,0.30229966299,0.99916,17.366,17.3542,17.458,0.0,234,677.304
"WDJ230153.60-001312.79 ",2651651205835166336,345.47358613826,-0.22017397657,0.996633,17.3164,17.2415,17.267,0.503015,148,441.244
"WDJ225503.58-001548.74 ",2651797333506835456,343.76489302231,-0.26369920067,0.987592,17.842,17.7638,17.7019,1.494253,178,554.835
"WDJ225805.50+000926.02 ",2651923090149238656,344.52273179507,0.15717945323,0.999573,16.8734,16.8003,17.0388,0.25024,183,810.541
"WDJ230442.53+015915.67 ",2652547440955473024,346.17743550245,1.98738654917,0.996084,16.8664,16.8865,16.8171,0.0,222,1026.878
"WDJ230309.77+015206.87 ",2652566063933448320,345.79092190137,1.86861575711,0.992435,17.6666,17.7796,17.4968,0.0,216,735.795
"WDJ224304.77-012753.46 ",2652784694950778624,340.7692376183,-1.4657115219,0.993896,16.177,16.2552,16.0215,0.0,176,1240.971
"WDJ224009.08-001943.93 ",2653170249868211200,340.03788675746,-0.32893932043,0.99895,17.2263,17.1977,17.2919,0.331894,172,685.573
"WDJ224626.38-005909.25 ",2653201409855547904,341.60987658453,-0.98595791256,0.987512,17.9647,18.086,17.7691,0.0,162,588.14
"WDJ223618.61-005432.62 ",2653757045480027904,339.07746122326,-0.90935474122,0.999126,17.6289,17.5132,17.8628,0.469833,197,775.953
"WDJ223114.42-001150.03 ",2654099539056775296,337.81003671831,-0.197338712,0.97877,17.307,17.1483,17.6048,1.602542,194,755.492
"WDJ223120.97-000216.55 ",2654106484019381120,337.83742098706,-0.03818124973,0.963174,17.7338,17.8344,17.4987,1.091928,201,672.901
"WDJ225237.54+011202.17 ",2655106485549564288,343.15632863917,1.20058589348,0.993881,17.2824,17.2684,17.3181,0.0,182,754.326
"WDJ225302.86+020217.98 ",2655410156917532160,343.26222151609,2.03823118751,0.977717,16.671,16.6963,16.5619,0.0,179,838.307
"WDJ224646.56+025342.01 ",2656454216222569216,341.69360017433,2.89441688484,0.999074,16.3931,16.3798,16.455,2.198537,164,771.332
"WDJ224722.25+032146.93 ",2656542452030717952,341.84274145747,3.36301150477,0.990316,16.4045,16.2544,16.685,3.245356,221,1020.566
"WDJ225101.65+041234.24 ",2657080074561578880,342.75729799638,4.20940443625,0.981457,17.9659,18.0689,17.8882,0.0,171,535.758
"WDJ231443.96+000708.32 ",2657128423009012864,348.6831617023,0.11877386,0.999662,17.4634,17.4217,17.5766,0.165264,243,810.195
"WDJ231418.90+005427.28 ",2657253526816420224,348.57856716647,0.90733881072,0.997195,17.9225,17.9447,17.9575,2.730404,238,525.341
"WDJ231425.78+010938.77 ",2657451056656635648,348.60798700432,1.16056115591,0.992122,17.74,17.9093,17.5319,1.906106,229,815.182
"WDJ231424.13+011117.48 ",2657452809003297408,348.6005602405,1.18811192532,0.998784,17.8319,17.8189,17.9025,0.0,228,699.677
"WDJ230953.41+011213.26 ",2657498580470832384,347.47276802291,1.20375542058,0.999132,16.7802,16.6492,17.0323,5.087108,222,623.88
"WDJ231132.46+012627.66 ",2657530084056947072,347.8851594497,1.44082664542,0.972609,16.8697,16.7576,16.4597,0.7917,178,869.374
"WDJ231906.96+021241.40 ",2658005420970607744,349.77892514732,2.21132592844,0.990279,16.7382,16.5993,16.9981,2.720887,257,723.976
"WDJ230613.08+015852.42 ",2658537614663492352,346.55469742612,1.98120272813,0.994378,16.0626,15.9261,16.3433,4.331615,270,1184.272
"WDJ230702.33+022401.50 ",2658589364724657920,346.75966625568,2.40029311704,0.99951,17.7854,17.734,17.9403,0.0,260,701.147
"WDJ230855.50+025426.03 ",2658751744552909056,347.23135385141,2.90716028528,0.987837,16.8137,16.6714,17.0955,4.22957,228,988.303
"WDJ232622.23+025734.95 ",2659410459392381184,351.59262815289,2.95952656091,0.991904,17.6821,17.611,17.8659,0.0,178,694.605
"WDJ232703.78+025004.49 ",2659416571130193408,351.76554742933,2.83403410846,0.994995,17.8923,18.2709,17.3443,0.0,213,696.345
"WDJ232738.13+041514.55 ",2659860636389069312,351.90868083158,4.25367877113,0.992322,17.7208,17.9258,17.4041,0.0,254,806.544
"WDJ232847.64+051454.24 ",2660358032257156736,352.19670801911,5.24721309904,0.997468,13.0624,13.0837,13.0535,13.386992,243,495.182
"WDJ232828.68+053057.79 ",2661210737884260736,352.12001263836,5.51596420221,0.995913,17.5373,17.5992,17.4798,1.242291,231,727.582
"WDJ233027.02+054924.99 ",2661242516346686976,352.61249910194,5.82359331497,0.995951,17.9276,17.9581,17.8752,0.257928,231,710.862
"WDJ232644.45+061742.18 ",2661500871515095680,351.68534345959,6.29449305496,0.999781,15.4245,15.3811,15.5703,4.137692,250,1124.212
"WDJ230144.21+025802.70 ",2661718707961161344,345.43426344865,2.96736990489,0.999027,17.9469,17.9117,18.0141,0.0,245,689.79
"WDJ230605.53+031207.97 ",2661786396645174912,346.52328006509,3.20198578441,0.999824,16.9564,16.9117,17.1077,0.692045,288,1031.612
"WDJ230114.33+041234.01 ",2662143879658621440,345.3096565481,4.20940306586,0.992986,17.7274,17.7961,17.6677,0.534228,235,580.866
"WDJ230844.31+034719.66 ",2662208372887759744,347.18455420814,3.78839257264,0.993456,17.1216,17.1313,17.1209,0.698792,240,952.847
"WDJ231117.92+051928.72 ",2662658107503521536,347.82478857388,5.3247330454,0.993371,15.9676,15.84,16.2187,3.10268,234,1304.197
"WDJ230718.60+053611.43 ",2663466660866496256,346.82746887118,5.60317513031,0.977709,17.074,16.9376,17.351,1.183851,249,894.155
"WDJ230501.79+063225.30 ",2663782220703991680,346.25745272283,6.5402812847,0.993353,17.3115,17.1967,17.6258,2.255566,241,830.947
"WDJ231539.01+053646.49 ",2663994868829333760,348.91263846964,5.61258768539,0.996689,17.7702,17.975,17.476,1.096552,239,886.638
"WDJ231605.54+055945.61 ",2664111764954544256,349.02381832734,5.99614986811,0.999335,16.7716,16.7494,16.8732,2.408696,277,914.859
"WDJ231311.65+055129.85 ",2664202199785946240,348.29851818872,5.85817451273,0.999452,17.8398,17.815,17.9837,1.782883,214,524.602
"WDJ231650.24+064128.42 ",2664365374183501312,349.20958802766,6.69123202081,0.999819,16.0791,16.0211,16.2207,2.441738,245,1251.288
"WDJ230953.03+060820.18 ",2665008240592600704,347.4709786362,6.13887485933,0.997811,17.9139,17.9092,17.9057,0.0,265,733.893
"WDJ214435.74-084924.49 ",2666242652848993536,326.14866073562,-8.82371872668,0.996672,17.8948,17.8143,17.7693,0.0,341,802.749
"WDJ214752.10-082436.87 ",2666306798185155200,326.96721322382,-8.40956826813,0.989182,17.3775,17.6829,16.8989,1.38171,303,1149.258
"WDJ214930.74-072811.89 ",2666822812735891584,327.37799745995,-7.47009524114,0.999507,17.5949,17.5342,17.772,0.0,255,828.749
